ALTITUDE,x,y,LON,LAT,IDELEMENT,IDGRID,AREA,value
157.0000000000,5437500.0000000000,1029200.0000000000,21.6186005409,31.5139033860,1019154.0000000000,"1019154",625.0000000000,15.0000000000
150.0000000000,5462500.0000000000,1029200.0000000000,21.8759500360,31.4796631848,1019155.0000000000,"1019155",625.0000000000,15.0000000000
141.0000000000,5487500.0000000000,1029200.0000000000,22.1331176260,31.4446779463,1019156.0000000000,"1019156",625.0000000000,14.0000000000
149.0000000000,5512500.0000000000,1029200.0000000000,22.3900998181,31.4089485067,1019157.0000000000,"1019157",625.0000000000,14.0000000000
128.0000000000,5537500.0000000000,1029200.0000000000,22.6468931498,31.3724757175,1019158.0000000000,"1019158",625.0000000000,13.0000000000
153.0000000000,5562500.0000000000,1029200.0000000000,22.9034941895,31.3352604452,1019159.0000000000,"1019159",625.0000000000,8.0000000000
143.0000000000,5587500.0000000000,1029200.0000000000,23.1598995368,31.2973035709,1019160.0000000000,"1019160",625.0000000000,16.0000000000
127.0000000000,5612500.0000000000,1029200.0000000000,23.4161058233,31.2586059905,1019161.0000000000,"1019161",625.0000000000,16.0000000000
117.0000000000,5637500.0000000000,1029200.0000000000,23.6721097125,31.2191686140,1019162.0000000000,"1019162",625.0000000000,15.0000000000
137.0000000000,5662500.0000000000,1029200.0000000000,23.9279079008,31.1789923660,1019163.0000000000,"1019163",625.0000000000,12.0000000000
164.0000000000,5687500.0000000000,1029200.0000000000,24.1834971177,31.1380781847,1019164.0000000000,"1019164",625.0000000000,5.0000000000
173.0000000000,5712500.0000000000,1029200.0000000000,24.4388741262,31.0964270224,1019165.0000000000,"1019165",625.0000000000,4.0000000000
183.0000000000,5737500.0000000000,1029200.0000000000,24.6940357234,31.0540398448,1019166.0000000000,"1019166",625.0000000000,4.0000000000
187.0000000000,5762500.0000000000,1029200.0000000000,24.9489787408,31.0109176313,1019167.0000000000,"1019167",625.0000000000,5.0000000000
194.0000000000,5787500.0000000000,1029200.0000000000,25.2037000444,30.9670613742,1019168.0000000000,"1019168",625.0000000000,10.0000000000
209.0000000000,5812500.0000000000,1029200.0000000000,25.4581965358,30.9224720791,1019169.0000000000,"1019169",625.0000000000,7.0000000000
225.0000000000,5837500.0000000000,1029200.0000000000,25.7124651520,30.8771507641,1019170.0000000000,"1019170",625.0000000000,8.0000000000
215.0000000000,5862500.0000000000,1029200.0000000000,25.9665028658,30.8310984603,1019171.0000000000,"1019171",625.0000000000,3.0000000000
211.0000000000,5887500.0000000000,1029200.0000000000,26.2203066866,30.7843162107,1019172.0000000000,"1019172",625.0000000000,2.0000000000
209.0000000000,5912500.0000000000,1029200.0000000000,26.4738736603,30.7368050708,1019173.0000000000,"1019173",625.0000000000,4.0000000000
200.0000000000,5937500.0000000000,1029200.0000000000,26.7272008698,30.6885661080,1019174.0000000000,"1019174",625.0000000000,6.0000000000
190.0000000000,5962500.0000000000,1029200.0000000000,26.9802854354,30.6396004015,1019175.0000000000,"1019175",625.0000000000,9.0000000000
200.0000000000,5987500.0000000000,1029200.0000000000,27.2331245150,30.5899090419,1019176.0000000000,"1019176",625.0000000000,7.0000000000
220.0000000000,6012500.0000000000,1029200.0000000000,27.4857153047,30.5394931311,1019177.0000000000,"1019177",625.0000000000,8.0000000000
-53.0000000000,6062500.0000000000,1029200.0000000000,27.9901409895,30.4364921194,1019179.0000000000,"1019179",625.0000000000,16.0000000000
-43.0000000000,6087500.0000000000,1029200.0000000000,28.2419704691,30.3839092768,1019180.0000000000,"1019180",625.0000000000,13.0000000000
-34.0000000000,6112500.0000000000,1029200.0000000000,28.4935408283,30.3306063998,1019181.0000000000,"1019181",625.0000000000,21.0000000000
-6.0000000000,6137500.0000000000,1029200.0000000000,28.7448494573,30.2765846434,1019182.0000000000,"1019182",625.0000000000,21.0000000000
7.0000000000,6162500.0000000000,1029200.0000000000,28.9958937859,30.2218451729,1019183.0000000000,"1019183",625.0000000000,16.0000000000
59.0000000000,6187500.0000000000,1029200.0000000000,29.2466712840,30.1663891631,1019184.0000000000,"1019184",625.0000000000,24.0000000000
86.0000000000,6212500.0000000000,1029200.0000000000,29.4971794614,30.1102177986,1019185.0000000000,"1019185",625.0000000000,27.0000000000
101.0000000000,6237500.0000000000,1029200.0000000000,29.7474158686,30.0533322731,1019186.0000000000,"1019186",625.0000000000,27.0000000000
141.0000000000,6262500.0000000000,1029200.0000000000,29.9973780964,29.9957337893,1019187.0000000000,"1019187",625.0000000000,23.0000000000
167.0000000000,6287500.0000000000,1029200.0000000000,30.2470637765,29.9374235589,1019188.0000000000,"1019188",625.0000000000,24.0000000000
148.0000000000,6312500.0000000000,1029200.0000000000,30.4964705815,29.8784028021,1019189.0000000000,"1019189",625.0000000000,20.0000000000
156.0000000000,6337500.0000000000,1029200.0000000000,30.7455962253,29.8186727476,1019190.0000000000,"1019190",625.0000000000,22.0000000000
120.0000000000,6362500.0000000000,1029200.0000000000,30.9944384631,29.7582346320,1019191.0000000000,"1019191",625.0000000000,14.0000000000
20.0000000000,6387500.0000000000,1029200.0000000000,31.2429950917,29.6970897000,1019192.0000000000,"1019192",625.0000000000,17.0000000000
150.0000000000,6412500.0000000000,1029200.0000000000,31.4912639493,29.6352392038,1019193.0000000000,"1019193",625.0000000000,21.0000000000
386.0000000000,6437500.0000000000,1029200.0000000000,31.7392429163,29.5726844033,1019194.0000000000,"1019194",625.0000000000,23.0000000000
305.0000000000,6462500.0000000000,1029200.0000000000,31.9869299149,29.5094265652,1019195.0000000000,"1019195",625.0000000000,23.0000000000
708.0000000000,6487500.0000000000,1029200.0000000000,32.2343229093,29.4454669636,1019196.0000000000,"1019196",624.9741005836,20.0000000000
131.0000000000,6512500.0000000000,1029200.0000000000,32.4814199061,29.3808068790,1019197.0000000000,"1019197",468.1392744844,16.0000000000
260.0000000000,1762500.0000000000,1054200.0000000000,-16.1407689071,28.5682900023,1020007.0000000000,"1020007",105.1134847773,19.0000000000
151.0000000000,2037500.0000000000,1054200.0000000000,-13.4496883314,29.3556284922,1020018.0000000000,"1020018",40.8418923521,2.0000000000
760.0000000000,2962500.0000000000,1054200.0000000000,-4.1408956864,31.3762643163,1020055.0000000000,"1020055",625.0000000000,3.0000000000
841.0000000000,2987500.0000000000,1054200.0000000000,-3.8845718070,31.4170732233,1020056.0000000000,"1020056",625.0000000000,8.0000000000
573.0000000000,3637500.0000000000,1054200.0000000000,2.8435599033,32.2157145275,1020082.0000000000,"1020082",625.0000000000,5.0000000000
613.0000000000,3662500.0000000000,1054200.0000000000,3.1043186723,32.2362447221,1020083.0000000000,"1020083",625.0000000000,5.0000000000
536.0000000000,3687500.0000000000,1054200.0000000000,3.3651881857,32.2560144559,1020084.0000000000,"1020084",625.0000000000,5.0000000000
502.0000000000,3712500.0000000000,1054200.0000000000,3.6261643986,32.2750232266,1020085.0000000000,"1020085",625.0000000000,5.0000000000
419.0000000000,3737500.0000000000,1054200.0000000000,3.8872432483,32.2932705511,1020086.0000000000,"1020086",625.0000000000,5.0000000000
347.0000000000,3762500.0000000000,1054200.0000000000,4.1484206541,32.3107559643,1020087.0000000000,"1020087",625.0000000000,5.0000000000
314.0000000000,3787500.0000000000,1054200.0000000000,4.4096925186,32.3274790201,1020088.0000000000,"1020088",625.0000000000,5.0000000000
288.0000000000,3812500.0000000000,1054200.0000000000,4.6710547279,32.3434392913,1020089.0000000000,"1020089",625.0000000000,5.0000000000
266.0000000000,3837500.0000000000,1054200.0000000000,4.9325031527,32.3586363695,1020090.0000000000,"1020090",625.0000000000,5.0000000000
221.0000000000,3862500.0000000000,1054200.0000000000,5.1940336489,32.3730698652,1020091.0000000000,"1020091",625.0000000000,5.0000000000
171.0000000000,3887500.0000000000,1054200.0000000000,5.4556420579,32.3867394080,1020092.0000000000,"1020092",625.0000000000,9.0000000000
162.0000000000,3912500.0000000000,1054200.0000000000,5.7173242080,32.3996446469,1020093.0000000000,"1020093",625.0000000000,5.0000000000
1027.0000000000,3012500.0000000000,1054200.0000000000,-3.6280371548,31.4571417185,1020057.0000000000,"1020057",624.9869251642,9.0000000000
989.0000000000,3037500.0000000000,1054200.0000000000,-3.3712950530,31.4964688544,1020058.0000000000,"1020058",625.0000000000,8.0000000000
798.0000000000,3062500.0000000000,1054200.0000000000,-3.1143488584,31.5350536981,1020059.0000000000,"1020059",625.0000000000,4.0000000000
22.0000000000,6537500.0000000000,1029200.0000000000,32.7282189541,29.3154475986,1019198.0000000000,"1019198",73.8531174637,24.0000000000
641.0000000000,1687500.0000000000,1054200.0000000000,-16.8679388515,28.3391823503,1020004.0000000000,"1020004",216.9074601045,15.0000000000
630.0000000000,1712500.0000000000,1054200.0000000000,-16.6258767943,28.4162303456,1020005.0000000000,"1020005",267.3376286745,15.0000000000
1451.0000000000,2662500.0000000000,1054200.0000000000,-7.1991799740,30.8291687146,1020043.0000000000,"1020043",625.0000000000,5.0000000000
1160.0000000000,2687500.0000000000,1054200.0000000000,-6.9456317887,30.8787837593,1020044.0000000000,"1020044",625.0000000000,5.0000000000
836.0000000000,2912500.0000000000,1054200.0000000000,-4.6528980044,31.2924291261,1020053.0000000000,"1020053",625.0000000000,8.0000000000
762.0000000000,2937500.0000000000,1054200.0000000000,-4.3970055038,31.3347159588,1020054.0000000000,"1020054",625.0000000000,8.0000000000
111.0000000000,6562500.0000000000,1029200.0000000000,32.9747181447,29.2493904157,1019199.0000000000,"1019199",482.0128961007,16.0000000000
278.0000000000,6587500.0000000000,1029200.0000000000,33.2209156117,29.1826366297,1019200.0000000000,"1019200",625.0000000000,9.0000000000
543.0000000000,6612500.0000000000,1029200.0000000000,33.4668095317,29.1151875457,1019201.0000000000,"1019201",625.0000000000,18.0000000000
803.0000000000,6637500.0000000000,1029200.0000000000,33.7123981237,29.0470444746,1019202.0000000000,"1019202",625.0000000000,21.0000000000
1136.0000000000,6662500.0000000000,1029200.0000000000,33.9576796498,28.9782087324,1019203.0000000000,"1019203",625.0000000000,21.0000000000
903.0000000000,6687500.0000000000,1029200.0000000000,34.2026524148,28.9086816402,1019204.0000000000,"1019204",625.0000000000,13.0000000000
671.0000000000,6712500.0000000000,1029200.0000000000,34.4473147665,28.8384645239,1019205.0000000000,"1019205",625.0000000000,10.0000000000
601.0000000000,1737500.0000000000,1054200.0000000000,-16.3834863975,28.4926000226,1020006.0000000000,"1020006",362.6208220510,14.0000000000
118.0000000000,6737500.0000000000,1029200.0000000000,34.6916650954,28.7675587142,1019206.0000000000,"1019206",142.7600490060,9.0000000000
337.0000000000,1637500.0000000000,1054200.0000000000,-17.3510731816,28.1830569310,1020002.0000000000,"1020002",164.4357766030,13.0000000000
337.0000000000,1662500.0000000000,1054200.0000000000,-17.1096713668,28.2614574176,1020003.0000000000,"1020003",48.6949132807,14.0000000000
1745.0000000000,2637500.0000000000,1054200.0000000000,-7.4524774266,30.7788267777,1020042.0000000000,"1020042",625.0000000000,5.0000000000
50.0000000000,2412500.0000000000,1054200.0000000000,-9.7204206684,30.2932283980,1020033.0000000000,"1020033",66.4005812255,7.0000000000
33.0000000000,2437500.0000000000,1054200.0000000000,-9.4695015743,30.3500604513,1020034.0000000000,"1020034",619.8623410148,7.0000000000
149.0000000000,2462500.0000000000,1054200.0000000000,-9.2183078758,30.4061761183,1020035.0000000000,"1020035",625.0000000000,7.0000000000
189.0000000000,2487500.0000000000,1054200.0000000000,-8.9668420638,30.4615741918,1020036.0000000000,"1020036",625.0000000000,7.0000000000
299.0000000000,2512500.0000000000,1054200.0000000000,-8.7151066700,30.5162534738,1020037.0000000000,"1020037",625.0000000000,7.0000000000
414.0000000000,2537500.0000000000,1054200.0000000000,-8.4631042671,30.5702127762,1020038.0000000000,"1020038",625.0000000000,6.0000000000
593.0000000000,2562500.0000000000,1054200.0000000000,-8.2108374681,30.6234509207,1020039.0000000000,"1020039",625.0000000000,2.0000000000
1346.0000000000,2587500.0000000000,1054200.0000000000,-7.9583089262,30.6759667391,1020040.0000000000,"1020040",625.0000000000,5.0000000000
1906.0000000000,2612500.0000000000,1054200.0000000000,-7.7055213347,30.7277590738,1020041.0000000000,"1020041",625.0000000000,6.0000000000
1138.0000000000,2712500.0000000000,1054200.0000000000,-6.6918357208,30.9276707979,1020045.0000000000,"1020045",625.0000000000,6.0000000000
1277.0000000000,2737500.0000000000,1054200.0000000000,-6.4377946592,30.9758287280,1020046.0000000000,"1020046",625.0000000000,6.0000000000
1538.0000000000,2762500.0000000000,1054200.0000000000,-6.1835115309,31.0232564591,1020047.0000000000,"1020047",625.0000000000,5.0000000000
1447.0000000000,2787500.0000000000,1054200.0000000000,-5.9289893010,31.0699529125,1020048.0000000000,"1020048",625.0000000000,4.0000000000
1655.0000000000,2812500.0000000000,1054200.0000000000,-5.6742309717,31.1159170218,1020049.0000000000,"1020049",625.0000000000,9.0000000000
1343.0000000000,2837500.0000000000,1054200.0000000000,-5.4192395828,31.1611477328,1020050.0000000000,"1020050",625.0000000000,10.0000000000
933.0000000000,2862500.0000000000,1054200.0000000000,-5.1640182107,31.2056440041,1020051.0000000000,"1020051",625.0000000000,10.0000000000
828.0000000000,2887500.0000000000,1054200.0000000000,-4.9085699682,31.2494048071,1020052.0000000000,"1020052",625.0000000000,10.0000000000
719.0000000000,3087500.0000000000,1054200.0000000000,-2.8572019610,31.5728953308,1020060.0000000000,"1020060",625.0000000000,2.0000000000
738.0000000000,3112500.0000000000,1054200.0000000000,-2.5998577832,31.6099928487,1020061.0000000000,"1020061",625.0000000000,2.0000000000
790.0000000000,3137500.0000000000,1054200.0000000000,-2.3423197800,31.6463453625,1020062.0000000000,"1020062",625.0000000000,2.0000000000
829.0000000000,3162500.0000000000,1054200.0000000000,-2.0845914377,31.6819519982,1020063.0000000000,"1020063",625.0000000000,2.0000000000
687.0000000000,3187500.0000000000,1054200.0000000000,-1.8266762741,31.7168118968,1020064.0000000000,"1020064",625.0000000000,2.0000000000
709.0000000000,3212500.0000000000,1054200.0000000000,-1.5685778375,31.7509242149,1020065.0000000000,"1020065",625.0000000000,2.0000000000
739.0000000000,3237500.0000000000,1054200.0000000000,-1.3102997067,31.7842881244,1020066.0000000000,"1020066",625.0000000000,4.0000000000
791.0000000000,3262500.0000000000,1054200.0000000000,-1.0518454899,31.8169028133,1020067.0000000000,"1020067",625.0000000000,5.0000000000
732.0000000000,3287500.0000000000,1054200.0000000000,-0.7932188246,31.8487674853,1020068.0000000000,"1020068",625.0000000000,5.0000000000
696.0000000000,3312500.0000000000,1054200.0000000000,-0.5344233771,31.8798813602,1020069.0000000000,"1020069",625.0000000000,5.0000000000
629.0000000000,3337500.0000000000,1054200.0000000000,-0.2754628414,31.9102436741,1020070.0000000000,"1020070",625.0000000000,4.0000000000
646.0000000000,3362500.0000000000,1054200.0000000000,-0.0163409393,31.9398536796,1020071.0000000000,"1020071",625.0000000000,4.0000000000
712.0000000000,3387500.0000000000,1054200.0000000000,0.2429385804,31.9687106457,1020072.0000000000,"1020072",625.0000000000,4.0000000000
707.0000000000,3412500.0000000000,1054200.0000000000,0.5023719425,31.9968138585,1020073.0000000000,"1020073",625.0000000000,3.0000000000
693.0000000000,3437500.0000000000,1054200.0000000000,0.7619553462,32.0241626206,1020074.0000000000,"1020074",625.0000000000,3.0000000000
658.0000000000,3462500.0000000000,1054200.0000000000,1.0216849652,32.0507562520,1020075.0000000000,"1020075",625.0000000000,6.0000000000
633.0000000000,3487500.0000000000,1054200.0000000000,1.2815569486,32.0765940896,1020076.0000000000,"1020076",625.0000000000,6.0000000000
622.0000000000,3512500.0000000000,1054200.0000000000,1.5415674216,32.1016754880,1020077.0000000000,"1020077",625.0000000000,6.0000000000
622.0000000000,3537500.0000000000,1054200.0000000000,1.8017124858,32.1259998190,1020078.0000000000,"1020078",625.0000000000,6.0000000000
608.0000000000,3562500.0000000000,1054200.0000000000,2.0619882202,32.1495664721,1020079.0000000000,"1020079",625.0000000000,4.0000000000
596.0000000000,3587500.0000000000,1054200.0000000000,2.3223906813,32.1723748548,1020080.0000000000,"1020080",625.0000000000,4.0000000000
